App Name,App Id,Category,Price ($),Rating,Downloads,Content Rating,Developer Id,Minimum Android,Last Updated,Editors Choice,Success Rate
23710.0,23585.0,13.0,0.0,3.0,19684,1.0,3527.0,24.0,2125.0,False,1
21560.0,12170.0,5.0,0.0,4.4,73929,1.0,9478.0,18.0,1063.0,False,3
19614.0,4377.0,13.0,0.0,3.6,80928,1.0,7461.0,28.0,1416.0,False,2
27634.0,17552.0,20.0,1.49,4.3,1478,1.0,15501.0,27.0,1922.0,False,3
3937.0,4717.0,6.0,0.0,2.2,54108,1.0,1694.0,18.0,1385.0,False,1
180.0,17328.0,10.0,0.0,3.9,4982,1.0,14785.0,9.0,1867.0,False,2
28036.0,12196.0,20.0,0.0,4.4,118030193,1.0,17316.0,27.0,1404.0,False,4
19820.0,1323.0,11.0,0.0,2.5,13088,1.0,15529.0,28.0,1336.0,False,1
19878.0,15194.0,5.0,0.0,3.5,20458,1.0,12747.0,24.0,1283.0,False,2
25778.0,22008.0,8.0,0.0,2.6,2168,1.0,19897.0,30.0,1789.0,False,1
24204.0,20924.0,2.0,0.0,3.8,193167,1.0,18644.0,33.0,1336.0,False,2
4662.0,19602.0,10.0,0.0,4.3,4857342,1.0,17340.0,27.0,1896.0,False,3
12208.0,12065.0,6.0,0.0,4.4,183399,0.0,2274.0,24.0,1078.0,False,3
20383.0,28465.0,20.0,0.0,3.2,225183,1.0,9340.0,17.0,166.0,False,1
15191.0,12334.0,21.0,0.0,4.7,25702,1.0,51.0,18.0,956.0,False,3
28648.0,3267.0,8.0,0.0,1.5,33667,1.0,265.0,18.0,1539.0,False,1
9782.0,1818.0,5.0,0.0,4.7,4137,1.0,8169.0,27.0,1386.0,False,3
9118.0,21479.0,10.0,0.99,3.2,4253,1.0,19422.0,5.0,2327.0,False,1
26416.0,5275.0,6.0,0.0,1.9,253212,1.0,2150.0,15.0,1093.0,False,1
9076.0,5771.0,10.0,0.0,4.4,202401438,1.0,2840.0,24.0,1368.0,False,4
13368.0,27489.0,10.0,0.0,2.9,127927,2.0,6402.0,24.0,1659.0,False,1
2383.0,19814.0,10.0,0.0,4.3,76954454,1.0,2391.0,20.0,1637.0,False,4
3133.0,12356.0,20.0,0.0,3.8,50890,1.0,9430.0,24.0,734.0,False,2
13283.0,13190.0,9.0,0.0,2.4,20107,1.0,15379.0,18.0,2221.0,False,1
17430.0,7600.0,18.0,0.0,4.8,74820,1.0,4989.0,27.0,2431.0,False,3
21436.0,26166.0,17.0,0.0,2.5,140349,1.0,16667.0,34.0,1046.0,False,1
11821.0,9031.0,11.0,0.0,4.5,179674,1.0,20930.0,17.0,2045.0,False,3
20937.0,13908.0,18.0,0.0,2.5,153441,1.0,6012.0,17.0,1744.0,False,1
22642.0,17199.0,16.0,0.0,3.9,95393,1.0,18463.0,27.0,1386.0,False,2
27652.0,21015.0,1.0,0.0,2.6,12492,1.0,10116.0,18.0,2446.0,False,1
28875.0,29162.0,21.0,0.0,3.0,341885,1.0,24015.0,27.0,143.0,False,1
14263.0,13884.0,8.0,0.0,4.2,2374,1.0,11228.0,24.0,1441.0,False,3
18368.0,18105.0,8.0,0.0,2.7,78051,1.0,15524.0,27.0,1560.0,False,1
5807.0,17374.0,13.0,0.0,2.0,11308,1.0,4467.0,34.0,1199.0,False,1
3489.0,7689.0,4.0,0.0,2.6,44149,0.0,6957.0,20.0,445.0,False,1
10378.0,2554.0,6.0,0.0,4.4,132981,2.0,10346.0,18.0,617.0,False,3
7072.0,9007.0,5.0,0.0,4.3,56262,1.0,263.0,15.0,285.0,False,3
18764.0,10466.0,5.0,0.0,4.6,34093,1.0,7962.0,18.0,506.0,False,3
26423.0,3919.0,20.0,0.0,4.3,54165,1.0,20937.0,27.0,1404.0,False,3
9718.0,10427.0,16.0,0.0,4.7,12898,1.0,19070.0,17.0,2116.0,False,3
5044.0,10682.0,18.0,0.0,4.6,258008,1.0,11954.0,18.0,59.0,False,3
20482.0,18480.0,10.0,0.0,3.9,56260,1.0,17867.0,18.0,2019.0,False,2
12851.0,12830.0,4.0,0.0,2.3,580877,0.0,23913.0,18.0,2003.0,False,1
11175.0,11228.0,6.0,0.0,4.6,11266,1.0,9960.0,27.0,1054.0,False,3
19087.0,17551.0,3.0,0.0,2.9,74521,1.0,2718.0,15.0,1594.0,False,1
14140.0,14184.0,11.0,0.0,3.7,79861,1.0,11487.0,27.0,1996.0,False,2
16700.0,2403.0,13.0,0.0,3.7,139769,1.0,7445.0,18.0,2211.0,False,2
8076.0,85.0,10.0,0.0,4.3,7893,1.0,8818.0,34.0,2474.0,False,3
6151.0,8678.0,0.0,0.0,2.9,41798,1.0,5807.0,27.0,2637.0,False,1
5689.0,21177.0,3.0,0.0,2.4,147573,1.0,19073.0,18.0,66.0,False,1
12459.0,21329.0,18.0,0.0,3.4,16337,1.0,7554.0,15.0,1778.0,False,2
21210.0,4528.0,6.0,0.0,4.5,12380,1.0,23486.0,17.0,1872.0,False,3
8078.0,26172.0,10.0,0.0,3.6,4816,1.0,18063.0,18.0,513.0,False,2
5203.0,4252.0,10.0,0.0,4.3,971354,1.0,1428.0,27.0,1980.0,False,3
2485.0,25146.0,10.0,0.0,3.0,31740,1.0,3271.0,24.0,2199.0,False,1
6750.0,1598.0,18.0,0.0,2.4,212689,1.0,6001.0,28.0,216.0,False,1
13427.0,6122.0,6.0,0.0,2.6,302178,1.0,23587.0,32.0,182.0,False,1
27613.0,23266.0,2.0,0.0,2.8,56213,0.0,19435.0,20.0,1931.0,False,1
8051.0,387.0,10.0,0.0,3.8,7919,1.0,6325.0,9.0,1352.0,False,2
9387.0,25709.0,20.0,0.0,4.5,39163,1.0,9638.0,18.0,1940.0,False,3
19834.0,18152.0,11.0,0.0,4.6,38865,1.0,14143.0,24.0,1102.0,False,3
7356.0,24967.0,16.0,0.0,2.6,800121,1.0,20654.0,27.0,317.0,False,1
18280.0,22039.0,19.0,0.0,4.5,17792,1.0,18664.0,24.0,117.0,False,3
7509.0,9001.0,8.0,0.0,4.2,14397,1.0,6385.0,18.0,1094.0,False,3
16032.0,22528.0,2.0,0.0,4.4,62820,1.0,23693.0,28.0,2655.0,False,3
26953.0,14722.0,17.0,0.0,3.7,534919,1.0,5157.0,27.0,2027.0,False,2
20730.0,8944.0,18.0,0.0,4.4,113427,1.0,118.0,18.0,807.0,False,3
3776.0,13913.0,10.0,0.0,4.5,55762857,1.0,3292.0,18.0,1352.0,False,4
23733.0,22303.0,8.0,0.0,2.4,17064,1.0,17630.0,18.0,2277.0,False,1
29407.0,13260.0,10.0,0.0,4.1,61491624,1.0,18929.0,24.0,191.0,False,4
1615.0,1221.0,5.0,0.0,4.4,4326,1.0,6332.0,18.0,2514.0,False,3
26020.0,10326.0,13.0,0.0,2.5,144317,1.0,8230.0,28.0,1441.0,False,1
25327.0,21625.0,21.0,0.0,4.4,3786,1.0,14329.0,15.0,2465.0,False,3
27600.0,12684.0,16.0,0.0,4.0,198502,0.0,21301.0,9.0,1216.0,False,2
21668.0,16369.0,8.0,0.0,3.1,256489,1.0,20163.0,24.0,616.0,False,1
11760.0,5669.0,10.0,0.0,4.2,374850,2.0,6327.0,25.0,393.0,False,3
13147.0,4273.0,20.0,0.0,4.5,208591,1.0,10209.0,2.0,447.0,False,3
11860.0,9326.0,10.0,0.0,4.4,390613416,2.0,20083.0,34.0,1441.0,False,4
24373.0,15300.0,11.0,0.0,2.9,250545,1.0,18843.0,27.0,1395.0,False,1
28010.0,15902.0,5.0,0.0,2.9,5133,1.0,1064.0,27.0,2304.0,False,1
12888.0,18197.0,10.0,0.0,3.8,16674,1.0,15587.0,18.0,2183.0,False,2
26718.0,22653.0,17.0,0.0,3.1,555150,2.0,6103.0,17.0,1102.0,False,1
14564.0,18453.0,3.0,0.0,4.1,274491,1.0,15999.0,17.0,2596.0,False,2
26027.0,22901.0,20.0,0.0,3.1,78040,1.0,11369.0,18.0,1931.0,False,1
13731.0,16940.0,16.0,0.0,2.7,30282,1.0,3538.0,20.0,1774.0,False,1
1596.0,8736.0,21.0,0.0,3.3,24876,1.0,1483.0,28.0,1866.0,False,2
10494.0,11760.0,10.0,0.0,4.0,1456446,1.0,7686.0,24.0,786.0,False,2
14999.0,13727.0,18.0,0.0,4.4,155356,1.0,17865.0,24.0,1071.0,False,3
29103.0,7257.0,11.0,0.0,2.0,56339,1.0,19904.0,22.0,695.0,False,1
5648.0,1508.0,10.0,0.0,3.9,248364,1.0,22115.0,15.0,995.0,False,2
13981.0,6994.0,5.0,0.0,4.0,147194,1.0,1672.0,18.0,2621.0,False,2
25746.0,24849.0,10.0,0.0,4.3,50387071,1.0,20935.0,24.0,1440.0,False,4
5698.0,25250.0,18.0,0.0,4.8,2982,1.0,4517.0,6.0,2392.0,False,3
14786.0,14838.0,5.0,0.0,3.7,37558,1.0,12397.0,28.0,117.0,False,2
12925.0,13599.0,10.0,0.0,3.8,170658,2.0,10981.0,24.0,430.0,False,2
18028.0,16829.0,14.0,0.0,4.2,20762,1.0,14202.0,20.0,1504.0,False,3
522.0,6579.0,8.0,0.0,1.8,31253,1.0,3439.0,18.0,1054.0,False,1
1303.0,3877.0,14.0,0.0,4.3,230875424,2.0,1173.0,27.0,1410.0,False,4
18301.0,28506.0,9.0,0.0,2.5,126663,1.0,17786.0,27.0,1395.0,False,1
6710.0,6668.0,13.0,0.0,2.6,12927,1.0,3863.0,18.0,284.0,False,1
19650.0,17601.0,8.0,0.0,3.7,13135,1.0,15556.0,20.0,225.0,False,2
658.0,8916.0,10.0,0.0,3.2,111917,1.0,6299.0,22.0,2472.0,False,1
10035.0,191.0,5.0,0.0,4.2,20450,1.0,877.0,15.0,482.0,False,3
8753.0,9357.0,10.0,0.0,3.3,11080806,1.0,5111.0,24.0,1404.0,False,2
11578.0,11485.0,20.0,0.0,1.9,32826,1.0,8896.0,27.0,489.0,False,1
27736.0,24395.0,13.0,0.0,2.9,22197,1.0,617.0,27.0,689.0,False,1
18882.0,6032.0,3.0,0.0,2.5,247815,1.0,11130.0,18.0,1122.0,False,1
16890.0,26029.0,13.0,0.0,3.2,162479,1.0,9799.0,17.0,1640.0,False,1
26619.0,22580.0,5.0,0.0,4.7,6110,1.0,20492.0,30.0,816.0,False,3
23085.0,8431.0,14.0,0.0,4.3,11061,1.0,5726.0,24.0,995.0,False,3
12052.0,22294.0,10.0,0.0,4.3,120327,1.0,4418.0,27.0,190.0,False,3
20262.0,8358.0,10.0,0.0,4.2,110303747,1.0,5688.0,15.0,982.0,False,4
26433.0,9764.0,20.0,0.0,4.0,21412,1.0,17180.0,24.0,1882.0,False,2
11335.0,15745.0,10.0,0.0,4.3,8318869,1.0,13719.0,24.0,716.0,False,3
11732.0,4383.0,21.0,0.0,4.7,5952,1.0,8969.0,24.0,2608.0,False,3
18466.0,18307.0,8.0,0.0,2.1,14931,1.0,19342.0,18.0,1518.0,False,1
18025.0,4616.0,11.0,0.0,3.7,43222,1.0,9944.0,9.0,2337.0,False,2
17395.0,15449.0,20.0,0.0,4.1,216207,1.0,4648.0,27.0,2133.0,False,2
8163.0,26198.0,20.0,0.0,4.2,3211,1.0,23001.0,17.0,1306.0,False,3
18439.0,27353.0,9.0,0.0,4.9,2650,1.0,13687.0,30.0,1394.0,False,3
10083.0,4568.0,5.0,0.0,4.1,9332,2.0,9614.0,18.0,1404.0,False,2
11305.0,22814.0,20.0,0.0,4.1,29249,1.0,11887.0,6.0,1630.0,False,2
4508.0,7911.0,18.0,0.0,4.2,14569,1.0,4743.0,24.0,1441.0,False,3
1884.0,28105.0,13.0,0.0,4.7,4137,1.0,18351.0,24.0,1425.0,False,3
7148.0,7489.0,9.0,0.0,4.6,1762,1.0,3873.0,30.0,2278.0,False,3
10291.0,24522.0,21.0,0.0,4.4,471424,1.0,8072.0,30.0,1410.0,False,3
14063.0,19782.0,5.0,0.0,4.5,5260,1.0,17573.0,24.0,1890.0,False,3
9174.0,17140.0,3.0,0.0,2.7,2320514,1.0,14973.0,24.0,148.0,False,1
6280.0,21828.0,6.0,0.0,2.3,259441,1.0,19571.0,20.0,2416.0,False,1
8722.0,9305.0,10.0,0.0,3.6,323941,1.0,9324.0,34.0,900.0,False,2
24217.0,4530.0,3.0,0.0,4.2,258840,1.0,1513.0,18.0,1395.0,False,3
26916.0,5180.0,2.0,0.0,4.9,2114,1.0,2052.0,18.0,157.0,False,3
1781.0,26884.0,10.0,0.0,3.1,14028,1.0,22663.0,9.0,2178.0,False,1
15949.0,13064.0,20.0,0.0,1.9,26411,1.0,9382.0,28.0,95.0,False,1
8778.0,24920.0,20.0,0.0,2.8,31799,1.0,6824.0,20.0,832.0,False,1
15346.0,14509.0,18.0,0.0,3.9,76476,2.0,5089.0,27.0,2186.0,False,2
5496.0,5600.0,18.0,0.0,4.4,16218,2.0,16114.0,18.0,2267.0,False,3
24193.0,602.0,20.0,0.0,4.3,73244,1.0,10710.0,22.0,1931.0,False,3
4330.0,17747.0,10.0,0.0,4.0,3533196,1.0,15139.0,24.0,1520.0,False,3
2692.0,21063.0,5.0,0.0,3.2,70003,1.0,18962.0,15.0,2676.0,False,1
27659.0,9216.0,20.0,0.0,3.5,44463807,1.0,22424.0,30.0,48.0,False,4
15527.0,9278.0,8.0,0.0,4.1,2282,1.0,12274.0,20.0,1333.0,False,2
9485.0,18944.0,13.0,0.0,3.8,69798,2.0,10088.0,24.0,1619.0,False,2
1825.0,69.0,10.0,0.0,3.9,87734,1.0,8861.0,9.0,1485.0,False,2
15648.0,27996.0,17.0,0.0,3.1,55967,1.0,14962.0,18.0,565.0,False,1
11315.0,28696.0,2.0,0.0,4.1,34420515,0.0,8458.0,24.0,1448.0,False,4
9765.0,12685.0,16.0,0.0,4.2,77886,1.0,21651.0,3.0,129.0,False,3
8254.0,26157.0,10.0,0.0,4.2,102556,1.0,14094.0,18.0,268.0,False,3
13073.0,27977.0,8.0,0.0,4.7,11519,1.0,10359.0,27.0,1441.0,False,3
14408.0,13986.0,11.0,0.0,3.4,16626,1.0,11324.0,33.0,1416.0,False,2
24001.0,13248.0,10.0,0.0,3.9,589792,1.0,8379.0,24.0,1916.0,False,2
7441.0,11754.0,17.0,0.0,4.6,16390,1.0,2655.0,27.0,867.0,False,3
18586.0,21489.0,5.0,0.0,3.3,13971,1.0,19397.0,15.0,1862.0,False,2
6061.0,15533.0,10.0,0.0,3.4,80522,1.0,1239.0,27.0,743.0,False,2
19638.0,17299.0,10.0,0.0,3.6,142951,1.0,14622.0,24.0,617.0,False,2
9923.0,17086.0,17.0,0.0,3.0,19672,1.0,7679.0,10.0,1577.0,False,1
19409.0,4005.0,10.0,0.0,4.0,22318,1.0,1330.0,18.0,1672.0,False,2
13760.0,5166.0,14.0,0.0,4.7,5430,1.0,6354.0,18.0,1368.0,False,3
2027.0,12638.0,0.0,0.0,2.9,129475,1.0,23811.0,17.0,671.0,False,1
23704.0,29580.0,2.0,0.0,3.3,11995,0.0,8240.0,30.0,1815.0,False,2
7653.0,16752.0,2.0,0.0,2.9,41627,0.0,10728.0,18.0,880.0,False,1
6662.0,10687.0,21.0,0.0,4.4,15438,1.0,18367.0,18.0,1175.0,False,3
12120.0,24095.0,16.0,1.49,4.2,66091,1.0,4617.0,24.0,1367.0,False,3
12389.0,12267.0,13.0,0.0,2.2,23790,1.0,9578.0,18.0,521.0,False,1
12685.0,18800.0,18.0,0.0,2.7,265110,1.0,8005.0,34.0,1866.0,False,1
12846.0,22564.0,3.0,0.0,3.6,313369,1.0,20303.0,27.0,2474.0,False,2
15280.0,12789.0,21.0,0.0,2.8,20730,1.0,21365.0,20.0,297.0,False,1
8696.0,25551.0,17.0,0.0,3.2,6404,1.0,11849.0,18.0,93.0,False,1
14495.0,5881.0,17.0,0.0,2.4,67766,1.0,2937.0,27.0,2204.0,False,1
23168.0,13211.0,10.0,0.0,3.7,96539,1.0,5951.0,18.0,467.0,False,2
20467.0,2489.0,10.0,0.0,3.0,10741,1.0,8994.0,15.0,393.0,False,1
25459.0,12617.0,20.0,2.49,2.7,27488,1.0,10616.0,18.0,749.0,False,1
28954.0,14796.0,12.0,0.0,1.9,24236,1.0,12670.0,28.0,1416.0,False,1
28054.0,4472.0,5.0,0.0,2.7,11253,1.0,21400.0,24.0,174.0,False,1
453.0,1380.0,8.0,0.0,3.2,46153,1.0,19128.0,24.0,1745.0,False,1
19600.0,11579.0,15.0,0.0,4.8,28050322,1.0,14926.0,27.0,1404.0,False,4
23071.0,24094.0,6.0,0.0,2.6,65445,1.0,7225.0,24.0,2588.0,False,1
9502.0,21540.0,5.0,0.0,2.5,18832,1.0,8990.0,15.0,1929.0,False,1
13135.0,23332.0,10.0,0.0,3.4,165712,2.0,21174.0,24.0,2619.0,False,2
17410.0,23037.0,16.0,0.0,3.8,14684,0.0,23737.0,27.0,2319.0,False,2
16849.0,17023.0,10.0,0.0,4.2,699944379,1.0,14359.0,27.0,1980.0,True,4
3957.0,6103.0,5.0,0.0,4.6,7756,1.0,1910.0,24.0,384.0,False,3
20417.0,13966.0,16.0,0.0,4.0,16711,1.0,22938.0,24.0,2266.0,False,2
17739.0,19330.0,19.0,0.0,4.3,109692030,1.0,13967.0,27.0,1416.0,False,4
10950.0,11644.0,17.0,0.0,4.0,215891208,1.0,8998.0,24.0,1745.0,False,4
438.0,13301.0,11.0,0.0,2.2,10402,1.0,273.0,24.0,1359.0,False,1
28624.0,11845.0,5.0,0.0,3.2,167198,1.0,9140.0,18.0,1113.0,False,1
11896.0,27254.0,13.0,0.0,4.3,15448,1.0,16270.0,17.0,2375.0,False,3
19545.0,28147.0,16.0,0.0,3.7,115588,1.0,20279.0,17.0,2244.0,False,2
3179.0,5869.0,14.0,0.0,2.5,20964,1.0,16330.0,18.0,1447.0,False,1
27012.0,867.0,8.0,0.0,3.9,199449,1.0,20772.0,28.0,1948.0,False,2
5178.0,5849.0,5.0,0.0,4.5,22547,1.0,17022.0,20.0,2171.0,False,3
26693.0,14522.0,20.0,0.0,2.5,60389,1.0,16527.0,18.0,610.0,False,1
24234.0,20989.0,20.0,0.0,2.2,12836,1.0,2297.0,27.0,1404.0,False,1
26418.0,22867.0,5.0,0.0,3.0,21777,1.0,20310.0,18.0,1682.0,False,1
27244.0,26077.0,16.0,0.0,4.1,34239037,1.0,10.0,18.0,1441.0,False,4
20300.0,24954.0,14.0,0.0,3.1,9340,1.0,19454.0,18.0,88.0,False,1
22201.0,11175.0,10.0,0.99,3.9,5724,1.0,8622.0,7.0,324.0,False,2
9824.0,4381.0,6.0,0.0,2.2,193186,0.0,8382.0,27.0,1395.0,False,1
16485.0,26861.0,6.0,0.0,3.9,10972,0.0,23565.0,24.0,506.0,False,2
13439.0,22037.0,19.0,0.0,4.6,20814,1.0,18664.0,24.0,514.0,False,3
11568.0,14721.0,10.0,0.0,3.5,8423,1.0,2408.0,9.0,2675.0,False,2
12084.0,12552.0,16.0,0.0,4.7,30182,1.0,19070.0,17.0,240.0,False,3
12331.0,17764.0,21.0,0.0,4.3,41583,1.0,17207.0,9.0,433.0,False,3
17354.0,9189.0,11.0,0.0,2.5,10715,1.0,4497.0,33.0,2346.0,False,1
14668.0,14173.0,6.0,0.0,2.3,16773,1.0,18675.0,18.0,1940.0,False,1
19656.0,15732.0,10.0,0.0,4.0,900719,0.0,11774.0,24.0,1737.0,False,2
5149.0,6854.0,10.0,0.0,4.3,1053816,2.0,21176.0,24.0,1186.0,False,3
4972.0,25860.0,8.0,0.0,4.3,53906,1.0,3971.0,18.0,1011.0,False,3
23684.0,13116.0,22.0,0.0,4.4,10807,1.0,8741.0,31.0,1996.0,False,3
7339.0,22308.0,11.0,0.0,4.7,5590,1.0,11910.0,27.0,1448.0,False,3
28280.0,10886.0,6.0,0.0,3.4,168510933,2.0,21624.0,27.0,1395.0,False,4
82.0,12730.0,10.0,0.0,4.4,14438,1.0,10016.0,9.0,852.0,False,3
18120.0,7871.0,18.0,0.0,4.8,19414,1.0,17443.0,17.0,28.0,False,3
10905.0,12599.0,14.0,0.0,4.2,150477,1.0,21119.0,30.0,158.0,False,3
26682.0,26637.0,2.0,0.0,3.7,65184,1.0,12184.0,17.0,867.0,False,2
1942.0,7633.0,14.0,0.0,3.6,157468,1.0,4798.0,27.0,786.0,False,2
20175.0,2042.0,14.0,0.0,2.6,8892,1.0,549.0,17.0,1807.0,False,1
2791.0,4513.0,10.0,0.0,2.6,890199,1.0,7979.0,27.0,2615.0,False,1
9077.0,9499.0,20.0,0.0,4.1,21824,1.0,6980.0,27.0,2399.0,False,2
13205.0,289.0,10.0,0.0,4.8,4964,1.0,10472.0,9.0,488.0,False,3
24904.0,808.0,10.0,0.0,3.8,12652,1.0,6407.0,27.0,1425.0,False,2
4233.0,6419.0,11.0,0.0,3.1,66495,1.0,17792.0,18.0,1375.0,False,1
22426.0,27164.0,17.0,0.0,3.7,48214,1.0,1360.0,31.0,417.0,False,2
12789.0,26039.0,5.0,0.0,3.9,70744,1.0,9409.0,18.0,117.0,False,2
7806.0,24658.0,8.0,0.0,4.5,7812,1.0,6150.0,18.0,467.0,False,3
13868.0,20428.0,10.0,0.0,4.0,41449365,2.0,16808.0,24.0,1368.0,False,4
15978.0,26751.0,19.0,0.0,2.6,140698,1.0,12602.0,27.0,1386.0,False,1
26095.0,3566.0,18.0,0.0,4.7,8477,1.0,854.0,18.0,975.0,False,3
15872.0,14997.0,17.0,0.0,4.8,33555570,1.0,12509.0,31.0,1996.0,False,4
26144.0,3419.0,20.0,0.0,4.3,79806,1.0,750.0,15.0,2581.0,False,3
22252.0,11086.0,5.0,0.0,4.3,85772,1.0,22537.0,27.0,117.0,False,3
16949.0,28652.0,21.0,0.0,2.0,19099,1.0,11773.0,18.0,682.0,False,1
17755.0,18956.0,11.0,0.0,3.7,50789,1.0,15852.0,17.0,1332.0,False,2
4113.0,7202.0,22.0,0.0,4.6,3469,1.0,3543.0,30.0,59.0,False,3
18754.0,18885.0,18.0,0.0,4.2,1054474,1.0,16430.0,9.0,1186.0,False,3
12534.0,27190.0,18.0,0.0,3.8,22830,2.0,16076.0,17.0,636.0,False,2
9854.0,11983.0,16.0,0.0,4.8,23558,1.0,13635.0,18.0,2406.0,False,3
13042.0,25352.0,16.0,0.0,4.6,70528,1.0,8887.0,9.0,1609.0,False,3
13313.0,25343.0,20.0,0.0,3.1,362628,1.0,9256.0,15.0,5.0,False,1
15509.0,23828.0,14.0,0.0,4.5,34354,2.0,21670.0,27.0,1441.0,False,3
9850.0,17256.0,3.0,0.0,4.2,22146,1.0,14743.0,17.0,1113.0,False,3
13557.0,13489.0,8.0,0.0,3.2,28939,0.0,14770.0,27.0,1737.0,False,1
9444.0,3895.0,5.0,0.0,4.7,6669,1.0,1206.0,30.0,1054.0,False,3
21451.0,19748.0,5.0,0.0,1.7,10292,1.0,17582.0,27.0,115.0,False,1
54.0,25862.0,6.0,0.0,3.4,14083,1.0,7501.0,18.0,27.0,False,2
15053.0,17261.0,3.0,0.0,3.5,79977,1.0,14743.0,17.0,1113.0,False,2
13519.0,1990.0,2.0,0.0,4.0,22483,1.0,979.0,27.0,158.0,False,2
9701.0,10686.0,8.0,0.0,2.7,11730,1.0,8202.0,24.0,393.0,False,1
14135.0,857.0,10.0,0.0,4.4,144344009,2.0,23165.0,24.0,1416.0,False,4
19712.0,15279.0,2.0,0.0,3.6,48343,1.0,15441.0,27.0,59.0,False,2
3339.0,15228.0,10.0,0.0,4.2,31948822,2.0,23066.0,24.0,158.0,False,4
6355.0,8138.0,18.0,0.0,4.0,61561,1.0,3185.0,28.0,88.0,False,2
8913.0,24891.0,19.0,0.0,4.4,27840451,1.0,6894.0,24.0,1802.0,False,4
24152.0,27701.0,11.0,0.0,4.5,10144,1.0,8649.0,9.0,1577.0,False,3
24877.0,22503.0,3.0,0.0,4.1,3225,1.0,2365.0,17.0,1481.0,False,2
6904.0,8063.0,18.0,0.0,4.8,4254,1.0,8701.0,18.0,2120.0,False,3
23553.0,28862.0,11.0,0.0,4.8,23666545,1.0,11069.0,28.0,1629.0,False,4
9885.0,13528.0,20.0,0.0,3.0,57849,1.0,12550.0,7.0,1410.0,False,1
22804.0,25272.0,8.0,0.0,2.3,31170,1.0,8336.0,24.0,1980.0,False,1
9567.0,20753.0,10.0,0.0,4.1,2085542,1.0,16861.0,24.0,2481.0,False,3
2432.0,21321.0,3.0,0.0,2.4,324510,1.0,2878.0,18.0,1909.0,False,1
15219.0,416.0,10.0,0.0,3.7,19072,1.0,11801.0,9.0,186.0,False,2
20456.0,17698.0,10.0,0.0,4.3,48690,2.0,15148.0,10.0,2104.0,False,3
12553.0,5809.0,5.0,0.0,4.9,1494,1.0,13060.0,17.0,2273.0,False,3
24254.0,28459.0,12.0,0.0,4.0,13769,1.0,23932.0,18.0,1675.0,False,2
13141.0,13028.0,14.0,0.0,4.2,79221,1.0,18909.0,15.0,1720.0,False,3
10519.0,2692.0,10.0,0.0,4.5,277057,2.0,12912.0,18.0,2620.0,False,3
19903.0,28188.0,10.0,0.0,3.9,174041,1.0,1978.0,9.0,1771.0,False,2
14774.0,26646.0,17.0,0.0,4.3,643766,1.0,11886.0,27.0,59.0,False,3
20173.0,18756.0,18.0,0.0,3.7,93345,1.0,4663.0,27.0,2481.0,False,2
15462.0,19273.0,5.0,0.0,2.8,276310,1.0,11534.0,28.0,1344.0,False,1
1562.0,8375.0,20.0,0.0,4.6,121409402,1.0,5491.0,24.0,1746.0,False,4
13532.0,5920.0,5.0,0.0,4.1,572893,1.0,2288.0,15.0,2169.0,False,2
22858.0,26193.0,18.0,0.0,4.3,43062995,2.0,17772.0,27.0,1416.0,False,4
13787.0,18671.0,0.0,0.0,3.0,40004,1.0,1496.0,27.0,2085.0,False,1
20786.0,18879.0,20.0,0.0,2.1,33302,1.0,15826.0,24.0,920.0,False,1
25736.0,10231.0,10.0,0.0,4.1,54807,2.0,7793.0,9.0,361.0,False,2
2077.0,5215.0,21.0,0.0,4.8,15741,1.0,2096.0,27.0,1441.0,False,3
15135.0,11470.0,6.0,0.0,4.2,6828564,1.0,11571.0,27.0,1668.0,False,3
4001.0,17303.0,8.0,0.0,3.9,37360,1.0,14432.0,28.0,1336.0,False,2
8946.0,17435.0,11.0,0.0,3.9,669527,1.0,6879.0,15.0,621.0,False,2
29289.0,19110.0,11.0,0.0,1.9,41898,1.0,23567.0,28.0,439.0,False,1
21636.0,19070.0,8.0,0.0,4.3,26950,1.0,10744.0,15.0,1580.0,False,3
29201.0,16441.0,10.0,0.0,3.8,12462,2.0,406.0,24.0,1596.0,False,2
1625.0,24731.0,11.0,0.0,3.0,23417,1.0,6528.0,20.0,2155.0,False,1
26016.0,15760.0,21.0,0.0,3.7,19598,1.0,20046.0,24.0,689.0,False,2
24295.0,1385.0,14.0,0.0,2.9,12618,0.0,18759.0,25.0,300.0,False,1
6544.0,7818.0,10.0,0.0,3.7,19414,1.0,14116.0,27.0,420.0,False,2
8537.0,9170.0,6.0,0.0,3.1,102629,1.0,7924.0,17.0,1325.0,False,1
12620.0,8094.0,5.0,0.0,4.8,5103,1.0,5458.0,17.0,2063.0,False,3
21148.0,18889.0,13.0,0.0,3.4,3906929,1.0,16435.0,27.0,1386.0,False,2
23313.0,5144.0,16.0,0.0,3.5,7884,1.0,2021.0,7.0,676.0,False,2
14610.0,28711.0,10.0,0.0,4.0,7777,1.0,8661.0,7.0,1949.0,False,2
10512.0,23395.0,10.0,0.0,2.8,70301,1.0,21136.0,18.0,86.0,False,1
9082.0,16580.0,2.0,0.0,4.1,75168,1.0,14976.0,18.0,338.0,False,2
17516.0,29061.0,11.0,0.0,3.0,53058,1.0,7208.0,10.0,464.0,False,1
9100.0,533.0,16.0,0.0,2.8,40648,1.0,4399.0,24.0,2297.0,False,1
